Geneid	Start	end	gene_names	5GA00A11	5GA00A12	5GA00A13	5GA02A11	5GA02A12	5GA02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN	Rank	Exp_log(1/p)
a4-8-110_11550	2271952	2272266	inference=ab initio prediction:Prodigal:2.6.3	976.3831082	1076.547459	904.0281443	1038.218338	992.255899	1050.820602	2787.77976	0.059586394	0.115974317	0.513789561	0.607399127	0.863022698	985.6529038	1027.09828	0.059422637	0.320017152	FALSE	TRUE	1785	0.113287813
a4-8-110_00095	20889	21287	inference=ab initio prediction:Prodigal:2.6.3	110.2684207	95.88250497	89.02429247	90.22873778	98.70875865	90.1474931	323.536364	-0.080703892	0.145819874	-0.553449193	0.579955862	0.854264538	98.39173938	93.02832984	-0.080867071	0.319816266	FALSE	FALSE	1786	0.113044579
a4-8-110_03950	799107	799295	inference=ab initio prediction:Prodigal:2.6.3	75.37925903	89.22399768	74.21841227	80.52231295	73.74360584	71.68115641	131.8763969	-0.07929653	0.206927966	-0.383208377	0.701565267	0.900090709	79.60722299	75.31569173	-0.07994886	0.319124452	FALSE	FALSE	1787	0.112801481
a4-8-110_06290	1291759	1292655	"mnhB, mrpB"	62.78292958	52.00316462	45.65285118	50.62507053	50.52339999	47.34161219	569.7684758	-0.11131775	0.195067903	-0.570661541	0.568229094	0.850298421	53.47964846	49.49669424	-0.111657808	0.31908657	FALSE	FALSE	1788	0.112558519
a4-8-110_11320	2227678	2228502	ecfA1	273.7597325	277.7251284	265.4625017	265.9928276	281.3121769	286.0798382	1868.070433	0.028810141	0.089425075	0.32217072	0.747323365	0.916930285	272.3157875	277.7949476	0.028739735	0.318104466	FALSE	TRUE	1789	0.112315693
a4-8-110_00300	64195	64270	product=tRNA-Lys	0	0	0.992308993	1.076592894	0	1.042454491	0.224598229	0.895335373	4.135462201	0.216501888	0.828596554	NA	0.330769664	0.706349128	1.094554515	0.317796331	FALSE	TRUE	1790	0.112073003
a4-8-110_06505	1329771	1330115	inference=ab initio prediction:Prodigal:2.6.3	7.53021447	8.024948785	5.027698896	7.589199762	7.037187856	8.267117352	37.02736519	0.160937248	0.338859617	0.474937822	0.634831292	0.873717781	6.86095405	7.631168323	0.153494745	0.317419056	FALSE	TRUE	1791	0.111830448
a4-8-110_06675	1367885	1368736	gene=ARA1	4.032821584	4.234247945	5.576497014	4.417568964	4.960354768	6.044278385	41.50994102	0.153627163	0.289783751	0.53014416	0.596011983	0.859579692	4.614522181	5.140734039	0.155793106	0.316367408	FALSE	TRUE	1792	0.111588028
a4-8-110_02500	513986	514480	"lnuA_C_D_E, lin"	28.61187062	35.76223733	33.67034715	29.42252256	43.23408117	35.8520106	333.1710742	0.144582293	0.20156213	0.717308817	0.473183568	0.805605896	32.68148503	36.16953811	0.146301634	0.315765408	FALSE	TRUE	1793	0.111345744
a4-8-110_06925	1419860	1420921	gene=YhhI	0.394557438	0.552994673	0.56810157	0.385221563	0.592690544	0.298405052	5.734429277	-0.264358071	0.648063864	-0.407919783	0.683332568	NA	0.505217894	0.425439053	-0.247953266	0.315492425	FALSE	FALSE	1794	0.111103595
a4-8-110_05855	1209019	1209135	inference=ab initio prediction:Prodigal:2.6.3	37.24622211	38.72178085	41.8974908	39.16221672	29.20466375	40.62899553	38.9797939	-0.110343013	0.28498488	-0.387189009	0.698616286	0.900013845	39.28849792	36.33195867	-0.112867868	0.314691454	FALSE	FALSE	1795	0.110861581
a4-8-110_02420	500977	501420	inference=ab initio prediction:Prodigal:2.6.3	93.6188826	102.0371252	87.13545721	91.4037066	91.13475264	90.28970697	390.1347187	-0.051064729	0.119865904	-0.426015469	0.670096574	0.889701284	94.26382167	90.94272207	-0.051745986	0.313764776	FALSE	FALSE	1796	0.110619701
a4-8-110_09545	1875631	1875903	acyP	722.9246132	807.0110835	696.6954184	673.1505517	651.1761681	782.108164	2626.841711	-0.079970877	0.232949326	-0.343297308	0.731374805	0.915737665	742.2103717	702.1449613	-0.080059249	0.312353806	FALSE	FALSE	1797	0.110377957
a4-8-110_02310	483781	484131	"ARSC1, arsC"	67.80722487	79.59477175	71.76288167	79.02375874	75.82965325	73.13219196	741.6468085	0.057057531	0.12471591	0.457500013	0.647311693	0.883352421	73.05495943	75.99520132	0.056926108	0.311038435	FALSE	TRUE	1798	0.110136346
a4-8-110_04045	818748	818945	inference=ab initio prediction:Prodigal:2.6.3	129.0920198	147.4556705	132.9293117	127.690442	155.3157118	149.2499995	348.0946537	0.077908219	0.187616492	0.415252512	0.677957061	0.894222934	136.492334	144.0853844	0.078104075	0.307100048	FALSE	TRUE	1799	0.10989487
a4-8-110_00480	99237	99932	inference=ab initio prediction:Prodigal:2.6.3	666.5789405	597.7674919	570.8171936	627.1772339	570.7828918	556.4070888	2642.736614	-0.064944052	0.26661681	-0.243585736	0.807551677	0.94383894	611.7212087	584.7890715	-0.064957945	0.306846026	FALSE	FALSE	1800	0.109653529
a4-8-110_05220	1071583	1072647	gene=RfaB	139.7520221	133.5265166	146.2281439	137.0598788	158.2247632	141.0455608	1229.099278	0.056182324	0.097147415	0.578320316	0.563047881	0.850298421	139.8355609	145.4434009	0.056726548	0.306376927	FALSE	TRUE	1801	0.109412321
a4-8-110_03415	694184	695392	inference=ab initio prediction:Prodigal:2.6.3	2.495404459	3.122724262	2.370379132	2.301005821	2.826257782	4.325022105	33.93609052	0.248682717	0.294807868	0.843541655	0.39892558	0.756658786	2.662835951	3.150761903	0.242737185	0.305997986	FALSE	TRUE	1802	0.109171247
a4-8-110_08575	1721782	1722093	"RP-S10, MRPS10, rpsJ"	9281.292972	8430.323274	9303.901836	9339.401947	9804.409107	8794.653946	24024.61894	0.048450889	0.121269788	0.399529756	0.689502903	0.898714528	9005.172694	9312.821667	0.048464409	0.305920814	FALSE	TRUE	1803	0.108930307
a4-8-110_08100	1633572	1633661	inference=ab initio prediction:Prodigal:2.6.3	89.39093306	76.43966368	72.90163399	81.82105994	135.8785408	68.66300245	67.91831881	0.260170587	0.338306114	0.769038976	0.441870173	0.78330267	79.57741024	95.45420106	0.262449745	0.305450107	FALSE	TRUE	1804	0.108689501
a4-8-110_08765	1743556	1744821	galK	2.846423372	2.849588665	3.395483851	3.425368228	2.272849861	2.503208256	35.9346708	-0.148354674	0.312995773	-0.473982996	0.635512033	0.873717781	3.030498629	2.733808782	-0.148642854	0.304524535	FALSE	FALSE	1805	0.108448828
a4-8-110_10160	1992701	1993633	inference=ab initio prediction:Prodigal:2.6.3	12.12598067	9.711572047	12.04384462	13.0668145	11.17971728	11.80331108	150.887413	0.08931428	0.179437038	0.497747182	0.618662248	0.868960715	11.29379911	12.01661429	0.089499595	0.304338652	FALSE	TRUE	1806	0.108208288
a4-8-110_00220	48518	49231	smf	15.72792152	15.15789601	14.04798221	14.5536059	14.73472807	14.53596206	90.8530934	-0.035334695	0.19497809	-0.181223928	0.856191814	0.958289948	14.97793325	14.60809868	-0.036070149	0.302437108	FALSE	FALSE	1807	0.107967881
a4-8-110_02240	472881	473528	radC	48.10970356	57.35564196	56.44523066	46.71881509	48.15140285	57.21916871	433.0825794	-0.090095657	0.205746502	-0.437896422	0.66146137	0.889621396	53.97019206	50.69646222	-0.090277747	0.301674435	FALSE	FALSE	1808	0.107727608
a4-8-110_01170	227982	228197	K07727	42.67796283	48.94002858	46.08723988	57.57778292	42.87833856	47.68264059	124.3751422	0.106743168	0.206026453	0.518104185	0.60438558	0.862338007	45.90174376	49.37958736	0.105365819	0.3013799	FALSE	TRUE	1809	0.107487467
a4-8-110_01730	363368	363577	inference=ab initio prediction:Prodigal:2.6.3	10.3757333	13.58335487	19.03343153	8.571730089	16.69935848	9.80900035	46.55873982	-0.304478794	0.386673085	-0.787432085	0.43102897	0.775009745	14.3308399	11.69336297	-0.293433261	0.299669144	FALSE	FALSE	1810	0.107247459
a4-8-110_08395	1683308	1684519	aroA	1017.195248	950.1426199	881.5273546	957.0093611	880.0549203	912.3472251	8739.258069	-0.051248923	0.185239027	-0.276663745	0.782038313	0.930857463	949.6217408	916.4705022	-0.051264518	0.298572239	FALSE	FALSE	1811	0.107007583
a4-8-110_11015	2172840	2172917	product=tRNA-His	25.78584608	23.66331052	40.60833723	23.07773485	33.43165456	18.28304799	24.38971607	-0.278812396	0.431963058	-0.645454261	0.51863285	0.832224805	30.01916461	24.93081247	-0.26795393	0.296679099	FALSE	FALSE	1812	0.10676784
a4-8-110_00120	33353	34528	ABC.SS.P	616.3442124	620.7393421	607.5563691	615.60607	572.1671224	621.6858189	5498.190616	-0.027751288	0.137656684	-0.201597828	0.840231143	0.954114682	614.8799745	603.1530038	-0.0277808	0.295939401	FALSE	FALSE	1813	0.10652823
a4-8-110_00245	53375	54295	xerC	271.7942967	282.0257394	252.7769787	276.5569594	296.412567	262.2820026	1667.453531	0.050353363	0.204276048	0.246496654	0.805297794	0.943147641	268.8656716	278.4171763	0.050362652	0.295806284	FALSE	TRUE	1814	0.106288751
a4-8-110_02995	615692	616642	inference=ab initio prediction:Prodigal:2.6.3	196.6001298	179.8805196	282.0745264	209.6718434	271.7444746	257.6737037	1723.406012	0.166193715	0.19646219	0.845932312	0.397590506	0.756658786	219.5183919	246.3633406	0.166445777	0.295684562	FALSE	TRUE	1815	0.106049404
a4-8-110_11800	2323191	2324045	lysX1	82.33375414	83.40656499	94.2914056	68.71055092	84.3456577	90.5313811	1393.397567	-0.094377881	0.228327949	-0.413343534	0.679354939	0.894997437	86.67724158	81.19586324	-0.094247015	0.294867672	FALSE	FALSE	1816	0.10581019
a4-8-110_07335	1488854	1489408	MET8	121.2515528	128.4911947	127.8666125	118.2351172	123.9432636	127.6189692	805.3954972	-0.030199122	0.141706981	-0.213109625	0.831241457	0.950420893	125.8697867	123.2657833	-0.03015964	0.294735676	FALSE	FALSE	1817	0.105571106
a4-8-110_07720	1558596	1559309	pphA	31.92533324	31.72582885	25.2441184	27.27368665	30.22508323	25.85403938	380.005897	-0.092554387	0.17950928	-0.515596671	0.606136136	0.862338007	29.63176016	27.78426975	-0.092876004	0.29416048	FALSE	FALSE	1818	0.105332155
a4-8-110_08760	1742518	1743552	"galM, GALM"	0.890670529	1.215901331	2.11309084	1.976354105	1.650698386	1.454400275	16.05181225	0.26026287	0.500710587	0.519787032	0.603212019	0.862338007	1.406554233	1.693817589	0.268113335	0.29386278	FALSE	TRUE	1819	0.105093335
a4-8-110_04195	845066	845833	"parA, soj"	577.4619358	508.4082433	588.6924781	535.5657139	544.0839665	540.0402912	3327.925458	-0.048164034	0.09219748	-0.522400767	0.601391322	0.862338007	558.1875524	539.8966572	-0.048066668	0.293747439	FALSE	FALSE	1820	0.104854646
a4-8-110_06480	1325938	1326414	inference=ab initio prediction:Prodigal:2.6.3	3300.50721	3417.095688	3962.870214	3712.480504	3661.444088	3754.208622	26554.80021	0.059230363	0.238588677	0.248253036	0.803938634	0.942195596	3560.157704	3709.377738	0.05923604	0.293492088	FALSE	TRUE	1821	0.104616088
a4-8-110_05320	1094530	1096257	inference=ab initio prediction:Prodigal:2.6.3	124.6390506	102.9294252	122.5938038	124.4835455	117.7593206	123.6539247	2498.952409	0.063388493	0.133312608	0.475487609	0.634439463	0.873717781	116.7207599	121.9655969	0.063413081	0.293484435	FALSE	TRUE	1822	0.104377661
a4-8-110_05030	1028846	1028921	product=tRNA-Arg	19.84831573	22.07820838	46.63852265	39.83393707	30.76197615	37.52836166	23.33400817	0.283347687	0.496038099	0.57122162	0.567849425	0.850298421	29.52168225	36.04142496	0.287881118	0.293204394	FALSE	TRUE	1823	0.104139365
a4-8-110_01900	397914	398111	inference=ab initio prediction:Prodigal:2.6.3	0.423252524	1.694892765	4.57063536	2.066188382	1.362418524	0.400134047	2.029777944	-0.82239121	1.077853264	-0.762989952	0.445469388	NA	2.22959355	1.276246984	-0.804873182	0.292754473	FALSE	FALSE	1824	0.1039012
a4-8-110_08945	1772145	1772221	product=tRNA-Arg	108.8363633	114.4052616	142.0161701	121.1376732	165.8257975	118.3253539	122.4116014	0.148367124	0.37827104	0.39222438	0.694892432	0.900013845	121.7525983	135.0962749	0.150035333	0.292019124	FALSE	TRUE	1825	0.103663165
a4-8-110_02480	509945	510541	gene=AcrR	8.422512537	6.183377624	8.590038314	6.441523982	7.832194934	7.033512041	60.56679888	-0.126545465	0.259940492	-0.48682475	0.626382529	0.873717781	7.731976158	7.102410319	-0.122528479	0.291355935	FALSE	FALSE	1826	0.103425261
a4-8-110_02375	496933	497361	inference=ab initio prediction:Prodigal:2.6.3	34.57647542	35.20161896	29.18174883	31.27891336	37.93811583	35.64270972	111.0643905	0.084023703	0.193839713	0.433470012	0.664673347	0.889621396	32.9866144	34.9532463	0.083545739	0.291159321	FALSE	TRUE	1827	0.103187486
a4-8-110_01965	413774	413847	product=tRNA-Thr	293.3139991	155.3231795	228.2847066	218.9266198	188.3451555	179.8656613	121.9888118	-0.205305304	0.263003429	-0.780618354	0.435026994	0.776856027	225.6406284	195.7124789	-0.205291113	0.291138827	FALSE	FALSE	1828	0.102949842
a4-8-110_06580	1348470	1349483	gene=PurR	18.59556207	20.18827891	16.7342049	21.38321586	17.20355699	20.39263045	249.8010878	0.089682142	0.16469752	0.544526367	0.586079309	0.857365136	18.50601529	19.6598011	0.087254438	0.290079903	FALSE	TRUE	1829	0.102712328
a4-8-110_10670	2106452	2108551	"fusA, GFM, EFG"	4411.562267	4240.283929	4484.994712	4209.342872	4553.529689	3988.150908	58703.2466	-0.043006481	0.24702087	-0.174100598	0.861786403	0.958289948	4378.946969	4250.341156	-0.043005334	0.289132786	FALSE	FALSE	1830	0.102474944
a4-8-110_11275	2221344	2222279	DPEP	490.4682806	504.4587561	472.8776413	489.0906307	447.1003457	494.1501582	4278.386064	-0.037180333	0.104233428	-0.356702579	0.721314475	0.910188886	489.268226	476.7803782	-0.037300731	0.288500907	FALSE	FALSE	1831	0.102237689
a4-8-110_09665	1894988	1895239	gene=RimI	0	0.665850729	0	0	0.713647798	0.628782074	1.786668513	1.038034828	1.529916254	0.678491274	0.497460255	NA	0.221950243	0.447476624	1.01157603	0.288211081	FALSE	TRUE	1832	0.102000564
a4-8-110_09980	1959904	1960386	gene=Lrp	931.7339102	903.5883892	936.0576049	971.1804071	908.1323376	936.6119064	3821.933546	0.023024169	0.102360115	0.224933015	0.822031385	0.948027244	923.7933014	938.6415504	0.02300424	0.2871438	FALSE	TRUE	1833	0.101763569
a4-8-110_01525	303554	306097	clpB	411.871623	457.7079896	315.1205145	427.6951474	439.9133738	408.6208523	12319.02922	0.107387949	0.201432406	0.533121509	0.593949471	0.859055636	394.9000424	425.4097912	0.107365716	0.28635329	FALSE	TRUE	1834	0.101526702
a4-8-110_05560	1143599	1144840	gene=AraC	39.20299827	35.2611386	28.72103355	32.41220732	33.08636677	31.06547956	322.8336063	-0.095179028	0.182276534	-0.5221683	0.601553155	0.862338007	34.39505681	32.18801788	-0.095677499	0.286013987	FALSE	FALSE	1835	0.101289965
a4-8-110_04335	872569	873609	inference=ab initio prediction:Prodigal:2.6.3	82.75745604	90.26402965	84.32624661	88.65913123	77.48117337	82.80353211	779.2124639	-0.047721127	0.170933984	-0.279178695	0.780107693	0.930192643	85.78257743	82.9812789	-0.047898772	0.285747995	FALSE	FALSE	1836	0.101053357
a4-8-110_02535	521896	523470	gene=PinE	15.69662217	15.82061332	15.75345654	14.44206645	18.78321006	16.70045188	300.2545725	0.07815358	0.195443208	0.399878723	0.689245844	0.898714528	15.75689734	16.64190946	0.07883749	0.284592571	FALSE	TRUE	1837	0.100816877
a4-8-110_06295	1292645	1292905	inference=ab initio prediction:Prodigal:2.6.3	32.42990029	32.78740831	23.11585699	29.4681212	28.59512903	21.8555976	101.3243144	-0.143860032	0.325037009	-0.442595854	0.658058084	0.887594532	29.44438853	26.63961594	-0.14441943	0.284450612	FALSE	FALSE	1838	0.100580527
a4-8-110_05105	1046364	1047458	gene=RfaB	112.5039997	107.1125792	123.2130592	103.1916747	118.0041075	108.0230376	955.9266398	-0.058785399	0.144825814	-0.405904149	0.684813029	0.897369239	114.276546	109.7396066	-0.058445028	0.284273192	FALSE	FALSE	1839	0.100344305
a4-8-110_00425	85235	85828	"pgsA, PGS1"	260.1592181	289.6854217	256.0825422	270.6706781	244.629815	263.0214468	2367.479649	-0.050181441	0.194613209	-0.257852185	0.796520988	0.939986863	268.642394	259.4406466	-0.050282467	0.282860993	FALSE	FALSE	1840	0.100108211
a4-8-110_09205	1809597	1809920	inference=ab initio prediction:Prodigal:2.6.3	55.35202452	66.80702314	48.18211442	57.32524878	50.78793499	49.88337785	222.1553989	-0.107816038	0.271366765	-0.397307453	0.691140752	0.900013845	56.78038736	52.66552054	-0.108533935	0.280232316	FALSE	FALSE	1841	0.099872245
a4-8-110_09815	1923465	1925027	ABC.MS.S	138.5473675	134.9977207	147.1639312	136.4731307	131.6289805	142.5874988	1813.195253	-0.034772542	0.134858453	-0.257844737	0.796526736	0.939986863	140.2363398	136.8965367	-0.034774299	0.279527374	FALSE	FALSE	1842	0.099636408
a4-8-110_01315	259700	260371	"mtnN, mtn, pfs"	691.7571229	715.997612	663.1400173	696.2095546	674.3971695	662.3433169	3183.909759	-0.026659868	0.1516818	-0.175761812	0.860481072	0.958289948	690.2982507	677.6500137	-0.026679472	0.279394088	FALSE	FALSE	1843	0.099400699
a4-8-110_01275	251897	252067	inference=ab initio prediction:Prodigal:2.6.3	26.95450284	24.04071579	31.31286154	26.79520092	28.3956703	20.38577671	38.86774585	-0.129239994	0.25717808	-0.502531141	0.615293953	0.867924515	27.43602672	25.19221598	-0.123093535	0.279104994	FALSE	FALSE	1844	0.099165117
a4-8-110_08745	1739598	1739870	K07166	231.7656403	231.7160537	240.6113043	246.961734	216.7293468	219.3965759	862.5073043	-0.043679097	0.241231357	-0.181067245	0.856314794	0.958289948	234.6976661	227.6958856	-0.043695273	0.278574239	FALSE	FALSE	1845	0.098929663
a4-8-110_02575	531054	531341	"gatC, GATC"	1262.00676	1290.793254	1129.399236	1235.270724	1192.683883	1134.755149	2425.027265	-0.047541233	0.138057987	-0.344356989	0.730577831	0.915737665	1227.39975	1187.569919	-0.04759274	0.277905535	FALSE	FALSE	1846	0.098694337
a4-8-110_04530	911362	912507	gene=COG3547	59.45257574	68.01089985	64.29400289	55.54693249	65.51735155	62.70372858	1090.375694	-0.061902681	0.100370251	-0.616743314	0.537404047	0.841658221	63.91915949	61.25600421	-0.061397176	0.276712134	FALSE	FALSE	1847	0.098459138
a4-8-110_11810	2324886	2325623	"K17076, lysY"	163.2928884	168.5901565	183.8380145	151.0030944	182.519776	158.9898478	1919.792661	-0.066593537	0.228021793	-0.292049003	0.770249157	0.927420126	171.9070198	164.1709061	-0.066429979	0.275091782	FALSE	FALSE	1848	0.098224067
a4-8-110_08755	1741493	1742512	"lacI, galR"	1.396733329	1.974051573	1.256924724	1.764767959	1.322347391	2.252519311	15.5154823	0.215297595	0.437277824	0.492358823	0.622465703	NA	1.542569875	1.77987822	0.206442693	0.274508739	FALSE	TRUE	1849	0.097989123
a4-8-110_00340	65061	65136	product=tRNA-Thr	8.821473658	15.45474587	12.9000169	9.689336045	11.83152929	11.4669994	14.06707743	-0.174949111	0.494389408	-0.353869052	0.723437021	NA	12.39207881	10.99595491	-0.172445328	0.27434843	FALSE	FALSE	1850	0.097754305
a4-8-110_01735	363636	365114	inference=ab initio prediction:Prodigal:2.6.3	3.173106143	2.722829756	2.49855219	3.595922174	2.249510505	3.535464317	83.57661041	0.16691529	0.280052003	0.596015341	0.551164978	0.849619945	2.798162696	3.126965665	0.160283529	0.273743294	FALSE	TRUE	1851	0.097519615
a4-8-110_07120	1448335	1449060	inference=ab initio prediction:Prodigal:2.6.3	199.4673713	210.0896622	182.4099021	213.6814458	203.1242164	195.0107841	1998.070658	0.047714763	0.140567465	0.339443858	0.734275384	0.916495222	197.3223119	203.9388154	0.047582292	0.273376404	FALSE	TRUE	1852	0.097285051
a4-8-110_07645	1550708	1551655	gene=PgpB	18.56417716	19.64681075	21.87685437	20.54157412	15.36601146	20.22449683	209.4743821	-0.097552846	0.221408074	-0.440602024	0.659501137	0.88899787	20.02928076	18.71069414	-0.098247534	0.272767516	FALSE	FALSE	1853	0.097050614
a4-8-110_06910	1417568	1418803	gene=YhhI	0.067802589	0	0.061015763	0.066198269	0	0	0.218470526	-0.829168865	4.18205254	-0.1982684	0.842835074	NA	0.042939451	0.02206609	-0.960472742	0.271032143	FALSE	FALSE	1854	0.096816304
a4-8-110_02675	552640	553152	gene=atpF	2281.331104	2332.603601	2236.443956	2313.319012	2115.477437	2284.288055	8767.452358	-0.029192149	0.156783202	-0.186194366	0.852292342	0.957690327	2283.459554	2237.694835	-0.029207933	0.270986018	FALSE	FALSE	1855	0.09658212
a4-8-110_04955	1016916	1017758	srtB	331.4383572	295.8794204	317.2281189	306.9017693	341.3319008	325.3645148	3779.208472	0.04362709	0.122530681	0.356050334	0.721802871	0.910188886	314.8486322	324.5327283	0.043705578	0.270348664	FALSE	TRUE	1856	0.096348062
a4-8-110_09325	1827818	1827891	product=tRNA-Gly	13.5898378	10.20371252	16.30605047	12.16258999	13.36643039	21.41257873	20.45031134	0.227306174	0.579828243	0.392023287	0.695041008	0.900013845	13.3665336	15.6471997	0.227279115	0.26851389	FALSE	TRUE	1857	0.09611413
a4-8-110_05470	1127132	1127662	bioY	33.77411666	37.60363778	42.89166854	35.74856103	35.0534122	37.8974416	317.3130881	-0.072561314	0.21744183	-0.333704488	0.738602562	0.916714142	38.08980766	36.23313828	-0.072095235	0.267162313	FALSE	FALSE	1858	0.095880324
a4-8-110_03470	704579	705145	inference=ab initio prediction:Prodigal:2.6.3	486.4179245	477.6369229	511.6814193	505.3568817	460.8578894	476.4770825	2061.805146	-0.032675541	0.113773865	-0.287197245	0.773961295	0.927745136	491.9120889	480.8972845	-0.03267173	0.265836817	FALSE	FALSE	1859	0.095646644
a4-8-110_09605	1884926	1885435	inference=ab initio prediction:Prodigal:2.6.3	13.14572545	16.94394267	18.92780761	14.43901058	19.04180243	20.50569304	93.66032578	0.136724053	0.209241765	0.653426205	0.513481549	0.8289948	16.33915858	17.99550202	0.139302659	0.265299097	FALSE	TRUE	1860	0.09541309
a4-8-110_04170	840989	841513	rnmV	280.4640525	222.1278032	262.3022338	224.5793283	267.0184603	229.9833313	908.1222507	-0.084334635	0.166736249	-0.50579664	0.612999417	0.867876721	254.9646965	240.52704	-0.084098409	0.264496465	FALSE	FALSE	1861	0.095179661
a4-8-110_10295	2022385	2023353	inference=ab initio prediction:Prodigal:2.6.3	4.929647044	5.108291351	5.058830158	4.728564867	7.702093577	4.660384782	71.78037496	0.172120626	0.244631981	0.703590042	0.481688115	0.809411992	5.032256184	5.697014409	0.179000686	0.264276489	FALSE	TRUE	1862	0.094946357
a4-8-110_00795	152190	153008	GGPS	192.6775721	195.35036	179.7448396	178.627662	190.5988582	186.699908	1433.944713	-0.030306711	0.090018264	-0.336672905	0.736363491	0.916714142	189.2575906	185.3088094	-0.030419696	0.263994399	FALSE	FALSE	1863	0.094713179
a4-8-110_07100	1446332	1446550	inference=ab initio prediction:Prodigal:2.6.3	177.1746661	177.3716887	150.142241	174.10326	152.7401809	155.5589624	646.2807846	-0.064237745	0.156775931	-0.409742391	0.68199493	0.896445701	168.2295319	160.8008011	-0.065156392	0.263344951	FALSE	FALSE	1864	0.094480126
a4-8-110_10570	2081703	2082122	gene=MarR	44.69546653	48.94002858	48.30182153	51.23556848	50.52626413	44.89504006	309.958038	0.046644387	0.19856908	0.234902568	0.814284357	0.945088056	47.31243888	48.88562422	0.047190743	0.261029622	FALSE	TRUE	1865	0.094247198
a4-8-110_10745	2120554	2120658	inference=ab initio prediction:Prodigal:2.6.3	3.192533324	3.995104374	9.337155092	15.5849638	2.569132074	6.790846396	9.135271905	0.588777332	0.643008576	0.915660155	0.35984517	NA	5.508264263	8.314980757	0.594115149	0.260588759	FALSE	TRUE	1866	0.094014394
a4-8-110_09060	1778527	1778602	product=tRNA-Ala	26.46442097	12.14301461	20.83848884	8.612743151	18.93044686	20.84908981	13.10598775	-0.299048407	0.485834931	-0.615535006	0.538201459	NA	19.81530814	16.13075994	-0.296800995	0.260345122	FALSE	FALSE	1867	0.093781716
a4-8-110_11350	2232271	2232933	inference=ab initio prediction:Prodigal:2.6.3	70.7846755	65.04246849	58.35315687	58.12627335	67.40581061	59.6290258	400.5729104	-0.068639468	0.139610203	-0.491650802	0.622966223	0.873256919	64.72676695	61.72036992	-0.068615736	0.260291532	FALSE	FALSE	1868	0.093549162
a4-8-110_01725	361152	362951	inference=ab initio prediction:Prodigal:2.6.3	3.864295544	4.474516898	4.399236534	4.045596852	3.297052829	4.577533497	125.415817	-0.091817185	0.183644014	-0.499973741	0.617093567	0.868718228	4.246016325	3.973394393	-0.095737918	0.259657634	FALSE	FALSE	1869	0.093316732
a4-8-110_08245	1656935	1657351	"mutT, NUDT15, MTH2"	51.24705021	52.51119202	43.58544726	48.26853896	49.8115895	42.17815867	180.2490559	-0.071015255	0.232709045	-0.305167577	0.760238525	0.923325998	49.11456316	46.75276238	-0.071099259	0.25870228	FALSE	FALSE	1870	0.093084427
a4-8-110_09410	1841735	1842427	inference=ab initio prediction:Prodigal:2.6.3	78.96682804	68.64315697	87.38619509	72.84789896	79.40953685	71.10953634	469.4490747	-0.074172387	0.147042253	-0.504429075	0.613959891	0.867876721	78.33206003	74.45565738	-0.073221426	0.257916929	FALSE	FALSE	1871	0.092852246
a4-8-110_09040	1774440	1774913	K07484	17.50336704	15.92984655	18.77431866	17.7796818	18.59097683	17.5501832	105.941571	0.045746626	0.310487811	0.147337913	0.882865309	0.966674008	17.40251075	17.97361394	0.046585054	0.257875995	FALSE	TRUE	1872	0.092620189
a4-8-110_05685	1167183	1167962	inference=ab initio prediction:Prodigal:2.6.3	0.429764101	0.860484019	0.483432586	0.419595179	0.46112627	0.609434933	10.49352652	-0.240518423	0.63885905	-0.376481202	0.706559188	NA	0.591226902	0.496718794	-0.251282582	0.254970706	FALSE	FALSE	1873	0.092388256
a4-8-110_01345	263175	263678	K07015	409.5421654	430.1395709	408.5005353	447.4183357	428.0102671	401.6345496	1291.252724	0.032999289	0.224332571	0.147099855	0.883053204	0.966674008	416.0607572	425.6877175	0.033001244	0.25453711	FALSE	TRUE	1874	0.092156447
a4-8-110_07950	1602132	1602329	inference=ab initio prediction:Prodigal:2.6.3	0	0.423723191	1.14265884	0.413237676	0.454139508	0	1.177333831	-0.898152214	1.814332118	-0.495031866	0.620577627	NA	0.522127344	0.289125728	-0.852704721	0.254460582	FALSE	FALSE	1875	0.091924762
a4-8-110_01465	290151	291080	"cbf, cbf1"	947.7962036	924.583139	907.0130992	992.3222957	922.6913533	916.3018044	5894.894202	0.026708582	0.195879354	0.136352206	0.891542855	0.968884141	926.4641473	943.7718178	0.026702944	0.253982673	FALSE	TRUE	1876	0.0916932
a4-8-110_01675	344496	344864	"cadC, smtB"	5017.565763	4545.454362	6633.088116	5171.135336	6485.666005	5952.940607	15405.63689	0.120688266	0.153086976	0.788364029	0.430483805	0.774925462	5398.702747	5869.913983	0.120726578	0.253307631	FALSE	TRUE	1877	0.091461761
a4-8-110_01405	277434	277646	K09976	3882.525209	4911.333733	4060.04389	4146.752779	3810.818936	4240.293759	15185.4468	-0.075565851	0.260607807	-0.289960045	0.771846805	0.927420126	4284.634277	4065.955158	-0.075577761	0.252820286	FALSE	FALSE	1878	0.091230446
